Gene_ID	COG_ID	Identity	Align_Length	Mismatch	Gap	Q_start	Q_end	T_start	T_end	E_value	Score	Function
fake_2M_genome_002173	gi|508606765|ref|YP_006992645.2|	32.5	126	78	3	1	124	1	121	1.9e-10	68.6	gi|508606765|ref|YP_006992645.2| helix-turn-helix family protein [Carnobacterium maltaromaticum LMA28]
fake_2M_genome_002174	gi|30261559|ref|NP_843936.1|	83	235	40	0	1	235	1	235	1.9e-109	398.3	gi|30261559|ref|NP_843936.1| purine nucleoside phosphorylase [Bacillus anthracis str. Ames]
fake_2M_genome_002175	gi|226312586|ref|YP_002772480.1|	73.9	249	65	0	1	249	1	249	2e-104	381.7	gi|226312586|ref|YP_002772480.1| nitro/flavin reductase [Brevibacillus brevis NBRC 100599]
fake_2M_genome_002176	gi|15895774|ref|NP_349123.1|	37.2	164	94	1	1	155	1	164	3.3e-23	111.3	gi|15895774|ref|NP_349123.1| acetyltransferase [Clostridium acetobutylicum ATCC 824]
fake_2M_genome_002179	gi|449089302|ref|YP_007421743.1|	45	298	162	2	1	296	1	298	8.5e-70	266.9	gi|449089302|ref|YP_007421743.1| CAAX amino terminal protease [Bacillus thuringiensis serovar kurstaki str. HD73]
fake_2M_genome_002180	gi|118581983|ref|YP_903233.1|	39.4	198	118	1	6	201	7	204	1.5e-33	146	gi|118581983|ref|YP_903233.1| hypothetical protein Ppro_3584 [Pelobacter propionicus DSM 2379]
fake_2M_genome_002181	gi|375008489|ref|YP_004982122.1|	68.6	452	141	1	11	462	9	459	1.1e-172	609.4	gi|375008489|ref|YP_004982122.1| Ferrous iron transport protein B [Geobacillus thermoleovorans CCB_US3_UF5]
fake_2M_genome_002182	gi|449087508|ref|YP_007419949.1|	64.7	221	78	0	1	221	1	221	1.9e-80	302	gi|449087508|ref|YP_007419949.1| Ferrous iron transport protein B [Bacillus thuringiensis serovar kurstaki str. HD73]
fake_2M_genome_002183	gi|30260862|ref|NP_843239.1|	58.2	79	33	0	2	80	5	83	1.6e-18	94.7	gi|30260862|ref|NP_843239.1| ferrous iron transport protein A [Bacillus anthracis str. Ames]
fake_2M_genome_002184	gi|226311550|ref|YP_002771444.1|	38.3	282	157	3	9	275	8	287	2.1e-49	199.1	gi|226311550|ref|YP_002771444.1| hypothetical protein BBR47_19630 [Brevibacillus brevis NBRC 100599]
fake_2M_genome_002185	gi|212640380|ref|YP_002316900.1|	42.1	107	56	3	1	103	1	105	2.3e-14	81.3	gi|212640380|ref|YP_002316900.1| cytochrome c551 [Anoxybacillus flavithermus WK1]
fake_2M_genome_002187	gi|337750761|ref|YP_004644923.1|	32.8	235	155	2	6	238	64	297	3.7e-34	148.3	gi|337750761|ref|YP_004644923.1| family 2 glycosyl transferase [Paenibacillus mucilaginosus KNP414]
fake_2M_genome_002188	gi|212640169|ref|YP_002316689.1|	42	100	55	1	27	126	92	188	2.2e-17	91.7	gi|212640169|ref|YP_002316689.1| redox protein, regulator of disulfide bond formation fused to Rhodanese-like domain [Anoxybacillus flavithermus WK1]
fake_2M_genome_002191	gi|23097678|ref|NP_691144.1|	68.9	257	80	0	1	257	1	257	1e-95	352.8	gi|23097678|ref|NP_691144.1| enoyl-ACP reductase [Oceanobacillus iheyensis HTE831]
fake_2M_genome_002192	gi|219848523|ref|YP_002462956.1|	54	250	114	1	2	251	4	252	3.9e-68	261.2	gi|219848523|ref|YP_002462956.1| short-chain dehydrogenase/reductase SDR [Chloroflexus aggregans DSM 9485]
fake_2M_genome_002197	gi|557829473|ref|YP_008802255.1|	55.1	147	64	1	1	145	1	147	5.1e-42	173.7	gi|557829473|ref|YP_008802255.1| glutathione transferase [Exiguobacterium sp. MH3]
fake_2M_genome_002199	gi|15893627|ref|NP_346976.1|	43.9	114	62	2	213	325	208	320	3.7e-18	95.5	gi|15893627|ref|NP_346976.1| hypothetical protein CA_C0335 [Clostridium acetobutylicum ATCC 824]
fake_2M_genome_002205	gi|150389261|ref|YP_001319310.1|	39	172	105	0	2	173	1	172	1.3e-33	146	gi|150389261|ref|YP_001319310.1| N-acetyltransferase GCN5 [Alkaliphilus metalliredigens QYMF]
fake_2M_genome_002206	gi|374994526|ref|YP_004970025.1|	69.8	126	38	0	1	126	1	126	3e-48	194.1	gi|374994526|ref|YP_004970025.1| lactoylglutathione lyase-like lyase [Desulfosporosinus orientis DSM 765]
fake_2M_genome_002207	gi|30261722|ref|NP_844099.1|	42.9	63	36	0	1	63	315	377	2.8e-06	53.9	gi|30261722|ref|NP_844099.1| permease [Bacillus anthracis str. Ames]
fake_2M_genome_002208	gi|449088514|ref|YP_007420955.1|	30.3	221	149	2	1	221	81	296	1.2e-26	123.2	gi|449088514|ref|YP_007420955.1| Permease [Bacillus thuringiensis serovar kurstaki str. HD73]
fake_2M_genome_002210	gi|226310542|ref|YP_002770436.1|	68.2	148	47	0	19	166	28	175	8.1e-60	233	gi|226310542|ref|YP_002770436.1| superoxide dismutase [Cu-Zn] [Brevibacillus brevis NBRC 100599]
fake_2M_genome_002212	gi|212639410|ref|YP_002315930.1|	64.1	234	84	0	1	234	1	234	3e-86	321.2	gi|212639410|ref|YP_002315930.1| Pirin-like protein [Anoxybacillus flavithermus WK1]
fake_2M_genome_002213	gi|15613573|ref|NP_241876.1|	68.5	197	62	0	5	201	3	199	3.9e-74	280.8	gi|15613573|ref|NP_241876.1| hypothetical protein BH1010 [Bacillus halodurans C-125]
fake_2M_genome_002214	gi|338733053|ref|YP_004671526.1|	38.5	161	98	1	4	163	6	166	3.7e-27	124.4	gi|338733053|ref|YP_004671526.1| NUDIX hydrolase [Simkania negevensis Z]
fake_2M_genome_002215	gi|220931960|ref|YP_002508868.1|	26.3	410	283	6	8	398	11	420	7.4e-29	131.3	gi|220931960|ref|YP_002508868.1| major facilitator superfamily protein [Halothermothrix orenii H 168]
fake_2M_genome_002216	gi|30262930|ref|NP_845307.1|	56.5	306	131	2	3	306	4	309	1.2e-99	366.3	gi|30262930|ref|NP_845307.1| hypothetical protein BA_2973 [Bacillus anthracis str. Ames]
fake_2M_genome_002218	gi|15612949|ref|NP_241252.1|	37.6	287	162	5	20	291	9	293	2.7e-44	182.2	gi|15612949|ref|NP_241252.1| hypothetical protein BH0386 [Bacillus halodurans C-125]
fake_2M_genome_002219	gi|294507028|ref|YP_003571086.1|	50	104	51	1	2	105	8	110	8.7e-25	115.9	gi|294507028|ref|YP_003571086.1| transcriptional regulator [Salinibacter ruber M8]
fake_2M_genome_002220	gi|337749080|ref|YP_004643242.1|	66.7	111	37	0	1	111	1	111	2.4e-39	164.5	gi|337749080|ref|YP_004643242.1| hypothetical protein KNP414_04846 [Paenibacillus mucilaginosus KNP414]
fake_2M_genome_002221	gi|186682331|ref|YP_001865527.1|	32.5	203	121	6	13	210	21	212	4.8e-19	97.8	gi|186682331|ref|YP_001865527.1| TetR family transcriptional regulator [Nostoc punctiforme PCC 73102]
fake_2M_genome_002222	gi|169829928|ref|YP_001700086.1|	41.8	177	99	3	8	183	3	176	7.1e-30	133.7	gi|169829928|ref|YP_001700086.1| aminoglycoside N6'-acetyltransferase [Lysinibacillus sphaericus C3-41]
fake_2M_genome_002223	gi|375010184|ref|YP_004983817.1|	69.8	407	123	0	3	409	4	410	8.9e-171	602.8	gi|375010184|ref|YP_004983817.1| thermostable carboxylesterase Est50 [Geobacillus thermoleovorans CCB_US3_UF5]
fake_2M_genome_002226	gi|89897600|ref|YP_521087.1|	61.7	290	111	0	1	290	1	290	1.2e-100	369.4	gi|89897600|ref|YP_521087.1| hypothetical protein DSY4854 [Desulfitobacterium hafniense Y51]
fake_2M_genome_002227	gi|23097884|ref|NP_691350.1|	69.2	117	36	0	4	120	3	119	1.5e-39	165.2	gi|23097884|ref|NP_691350.1| transcriptional regulator [Oceanobacillus iheyensis HTE831]
fake_2M_genome_002228	gi|169829898|ref|YP_001700056.1|	25.5	157	114	1	29	185	47	200	2.8e-12	75.5	gi|169829898|ref|YP_001700056.1| hypothetical protein Bsph_4475 [Lysinibacillus sphaericus C3-41]
fake_2M_genome_002229	gi|15613012|ref|NP_241315.1|	28.3	251	145	10	8	248	8	233	8.5e-15	84	gi|15613012|ref|NP_241315.1| hypothetical protein BH0449 [Bacillus halodurans C-125]
fake_2M_genome_002230	gi|169829900|ref|YP_001700058.1|	50.2	295	147	0	3	297	10	304	6.4e-81	303.9	gi|169829900|ref|YP_001700058.1| ABC transporter ATP-binding protein [Lysinibacillus sphaericus C3-41]
fake_2M_genome_002233	gi|15612943|ref|NP_241246.1|	46.8	250	133	0	1	250	27	276	2.5e-62	241.9	gi|15612943|ref|NP_241246.1| rRNA adenine N-6-methyltransferase [Bacillus halodurans C-125]
fake_2M_genome_002234	gi|20090705|ref|NP_616780.1|	53.6	207	96	0	1	207	5	211	5.4e-55	217.2	gi|20090705|ref|NP_616780.1| hypothetical protein MA1855 [Methanosarcina acetivorans C2A]
fake_2M_genome_002236	gi|126700406|ref|YP_001089303.1|	34	244	144	8	6	246	6	235	6.7e-28	127.5	gi|126700406|ref|YP_001089303.1| LmbE-like deacetylase [Clostridium difficile 630]
fake_2M_genome_002240	gi|89897597|ref|YP_521084.1|	35.5	307	182	8	205	506	24	319	8.9e-35	151.4	gi|89897597|ref|YP_521084.1| hypothetical protein DSY4851 [Desulfitobacterium hafniense Y51]
fake_2M_genome_002241	gi|108805423|ref|YP_645360.1|	33.4	302	178	5	38	331	7	293	2.6e-27	125.9	gi|108805423|ref|YP_645360.1| twin-arginine translocation pathway signal protein [Rubrobacter xylanophilus DSM 9941]
fake_2M_genome_002242	gi|226310961|ref|YP_002770855.1|	56.2	73	32	0	22	94	201	273	4.7e-14	81.3	gi|226310961|ref|YP_002770855.1| transcriptional regulator [Brevibacillus brevis NBRC 100599]
fake_2M_genome_002243	gi|449090179|ref|YP_007422620.1|	56.9	606	260	1	1	605	1	606	2.5e-209	731.5	gi|449090179|ref|YP_007422620.1| Asparagine synthetase [Bacillus thuringiensis serovar kurstaki str. HD73]
fake_2M_genome_002244	gi|317133654|ref|YP_004092968.1|	46.4	207	105	2	1	203	1	205	2.7e-41	171.8	gi|317133654|ref|YP_004092968.1| hypothetical protein Ethha_2745 [Ethanoligenens harbinense YUAN-3]
fake_2M_genome_002245	gi|433653891|ref|YP_007297599.1|	47.4	97	47	2	143	235	131	227	2.5e-16	89	gi|433653891|ref|YP_007297599.1| Protein of unknown function, DUF583 [Thermoanaerobacterium thermosaccharolyticum M0795]
fake_2M_genome_002246	gi|212639234|ref|YP_002315754.1|	76.2	185	44	0	1	185	21	205	9.3e-83	309.3	gi|212639234|ref|YP_002315754.1| thioredoxin [Anoxybacillus flavithermus WK1]
fake_2M_genome_002247	gi|226313096|ref|YP_002772990.1|	37.5	144	77	4	6	145	88	222	1.1e-15	86.3	gi|226313096|ref|YP_002772990.1| nuclease precursor [Brevibacillus brevis NBRC 100599]
fake_2M_genome_002248	gi|374996432|ref|YP_004971931.1|	34.8	356	226	4	4	359	2	351	8.2e-59	230.7	gi|374996432|ref|YP_004971931.1| hypothetical protein Desor_3972 [Desulfosporosinus orientis DSM 765]
fake_2M_genome_002249	gi|374996431|ref|YP_004971930.1|	41.4	169	89	2	9	177	7	165	2.9e-28	128.3	gi|374996431|ref|YP_004971930.1| membrane-anchored protein [Desulfosporosinus orientis DSM 765]
fake_2M_genome_002250	gi|218780339|ref|YP_002431657.1|	49.6	135	66	1	1	135	3	135	1.9e-32	141.7	gi|218780339|ref|YP_002431657.1| N-acetyltransferase GCN5 [Desulfatibacillum alkenivorans AK-01]
fake_2M_genome_002251	gi|270000561|ref|NP_844952.2|	47.4	445	228	3	5	445	3	445	7.1e-116	420.6	gi|270000561|ref|NP_844952.2| hypothetical protein BA_2585 [Bacillus anthracis str. Ames]
fake_2M_genome_002252	gi|212638022|ref|YP_002314542.1|	57	251	107	1	1	250	12	262	1e-76	289.7	gi|212638022|ref|YP_002314542.1| MerR family transcriptional regulator [Anoxybacillus flavithermus WK1]
fake_2M_genome_002253	gi|30261517|ref|NP_843894.1|	64.9	430	150	1	1	429	1	430	4.9e-167	590.5	gi|30261517|ref|NP_843894.1| diaminopimelate decarboxylase [Bacillus anthracis str. Ames]
fake_2M_genome_002254	gi|295694896|ref|YP_003588134.1|	47.4	289	151	1	13	300	20	308	3.2e-69	265	gi|295694896|ref|YP_003588134.1| cation diffusion facilitator family transporter [Kyrpidia tusciae DSM 2912]
fake_2M_genome_002256	gi|375008383|ref|YP_004982016.1|	33.1	737	438	23	1	709	1	710	6.9e-94	348.2	gi|375008383|ref|YP_004982016.1| hypothetical protein [Geobacillus thermoleovorans CCB_US3_UF5]
fake_2M_genome_002257	gi|226310519|ref|YP_002770413.1|	49.7	296	147	2	2	296	7	301	1.8e-72	275.8	gi|226310519|ref|YP_002770413.1| hypothetical protein BBR47_09320 [Brevibacillus brevis NBRC 100599]
fake_2M_genome_002258	gi|383753154|ref|YP_005432057.1|	59.3	59	24	0	1	59	1	59	1.8e-11	70.9	gi|383753154|ref|YP_005432057.1| hypothetical protein SELR_03260 [Selenomonas ruminantium subsp. lactilytica TAM6421]
fake_2M_genome_002259	gi|449090639|ref|YP_007423080.1|	54.8	219	97	2	1	218	1	218	1e-56	223	gi|449090639|ref|YP_007423080.1| site-specific recombinase, resolvase family [Bacillus thuringiensis serovar kurstaki str. HD73]
fake_2M_genome_002260	gi|449091663|ref|YP_007424104.1|	56.8	354	152	1	1	354	1	353	2.3e-122	441.8	gi|449091663|ref|YP_007424104.1| Deblocking aminopeptidase [Bacillus thuringiensis serovar kurstaki str. HD73]
fake_2M_genome_002262	gi|449090035|ref|YP_007422476.1|	54.2	168	74	1	1	168	1	165	1.8e-45	185.3	gi|449090035|ref|YP_007422476.1| hypothetical protein HD73_3377 [Bacillus thuringiensis serovar kurstaki str. HD73]
fake_2M_genome_002263	gi|30262617|ref|NP_844994.1|	59.1	403	163	1	1	403	1	401	1e-134	483	gi|30262617|ref|NP_844994.1| cytochrome P450 family protein [Bacillus anthracis str. Ames]
fake_2M_genome_002265	gi|150388313|ref|YP_001318362.1|	43.4	309	172	1	4	309	1	309	7.7e-74	280.4	gi|150388313|ref|YP_001318362.1| peptidase U61, LD-carboxypeptidase A [Alkaliphilus metalliredigens QYMF]
fake_2M_genome_002266	gi|449090387|ref|YP_007422828.1|	33.7	255	159	2	4	248	7	261	2.1e-37	159.1	gi|449090387|ref|YP_007422828.1| Acetyltransf2, N-acetyltransferase [Bacillus thuringiensis serovar kurstaki str. HD73]
fake_2M_genome_002267	gi|148657311|ref|YP_001277516.1|	58.3	331	137	1	1	330	1	331	3.1e-105	384.8	gi|148657311|ref|YP_001277516.1| alcohol dehydrogenase [Roseiflexus sp. RS-1]
fake_2M_genome_002269	gi|226311564|ref|YP_002771458.1|	50.6	255	126	0	19	273	14	268	1.4e-66	256.1	gi|226311564|ref|YP_002771458.1| hypothetical protein BBR47_19770 [Brevibacillus brevis NBRC 100599]
fake_2M_genome_002272	gi|169829833|ref|YP_001699991.1|	47.3	169	89	0	2	170	6	174	1.6e-36	155.6	gi|169829833|ref|YP_001699991.1| hypothetical protein Bsph_4410 [Lysinibacillus sphaericus C3-41]
fake_2M_genome_002273	gi|226312420|ref|YP_002772314.1|	48.2	83	43	0	20	102	177	259	3.6e-10	67.4	gi|226312420|ref|YP_002772314.1| hypothetical protein BBR47_28330 [Brevibacillus brevis NBRC 100599]
fake_2M_genome_002277	gi|384135881|ref|YP_005518595.1|	54.8	312	135	6	2	308	21	331	1.3e-95	352.8	gi|384135881|ref|YP_005518595.1| Rieske (2Fe-2S) iron-sulfur domain-containing protein [Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1]
fake_2M_genome_002278	gi|226314288|ref|YP_002774184.1|	73.9	307	80	0	1	307	1	307	7.3e-125	449.9	gi|226314288|ref|YP_002774184.1| cation efflux system protein [Brevibacillus brevis NBRC 100599]
fake_2M_genome_002279	gi|521460108|ref|YP_008146729.1|	48.8	246	126	0	4	249	1075	1320	3.7e-58	228	gi|521460108|ref|YP_008146729.1| hypothetical protein SCE1572_01275 [Sorangium cellulosum So0157-2]
fake_2M_genome_002280	gi|384134058|ref|YP_005516772.1|	53.9	388	179	0	6	393	5	392	2.2e-113	412.1	gi|384134058|ref|YP_005516772.1| major facilitator superfamily protein [Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1]
fake_2M_genome_002281	gi|392406495|ref|YP_006443103.1|	64.9	402	141	0	1	402	1	402	7e-152	540	gi|392406495|ref|YP_006443103.1| hypothetical protein Anamo_0106 [Anaerobaculum mobile DSM 13181]
fake_2M_genome_002282	gi|392406494|ref|YP_006443102.1|	76.6	274	64	0	1	274	1	274	1.8e-122	441.8	gi|392406494|ref|YP_006443102.1| TIM-barrel enzyme, possibly a dioxygenase [Anaerobaculum mobile DSM 13181]
fake_2M_genome_002284	gi|169826161|ref|YP_001696319.1|	54.5	156	69	1	6	161	3	156	1.1e-42	176	gi|169826161|ref|YP_001696319.1| D,D-heptose 1,7-bisphosphate phosphatase [Lysinibacillus sphaericus C3-41]
fake_2M_genome_002285	gi|226312134|ref|YP_002772028.1|	59.8	306	115	2	8	305	7	312	2.4e-112	408.3	gi|226312134|ref|YP_002772028.1| hypothetical protein BBR47_25470 [Brevibacillus brevis NBRC 100599]
fake_2M_genome_002286	gi|23098521|ref|NP_691987.1|	46.1	356	188	3	4	356	3	357	1.3e-85	319.7	gi|23098521|ref|NP_691987.1| hypothetical protein OB1066 [Oceanobacillus iheyensis HTE831]
fake_2M_genome_002287	gi|78044173|ref|YP_360559.1|	49.6	262	125	2	1	260	1	257	3.8e-66	254.6	gi|78044173|ref|YP_360559.1| 3-hydroxybutyryl-CoA dehydrogenase [Carboxydothermus hydrogenoformans Z-2901]
fake_2M_genome_002288	gi|384133970|ref|YP_005516684.1|	64.3	378	133	1	4	381	5	380	1e-128	463	gi|384133970|ref|YP_005516684.1| acetyl-CoA acetyltransferase [Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1]
fake_2M_genome_002289	gi|375009892|ref|YP_004983525.1|	71.8	273	77	0	5	277	8	280	7.5e-113	409.8	gi|375009892|ref|YP_004983525.1| short-chain dehydrogenase [Geobacillus thermoleovorans CCB_US3_UF5]
fake_2M_genome_002290	gi|108804880|ref|YP_644817.1|	43.1	596	320	7	5	598	13	591	1.6e-139	499.6	gi|108804880|ref|YP_644817.1| AMP-dependent synthetase and ligase [Rubrobacter xylanophilus DSM 9941]
fake_2M_genome_002291	gi|384133964|ref|YP_005516678.1|	47.7	107	56	0	6	112	33	139	1.7e-21	105.1	gi|384133964|ref|YP_005516678.1| Sterol-binding domain-containing protein [Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1]
fake_2M_genome_002292	gi|339627916|ref|YP_004719559.1|	65.5	374	129	0	14	387	3	376	2.5e-138	495	gi|339627916|ref|YP_004719559.1| acyl-CoA dehydrogenase [Sulfobacillus acidophilus TPY]
fake_2M_genome_002293	gi|148654215|ref|YP_001274420.1|	29.6	179	121	3	1	174	1	179	6.7e-13	77.4	gi|148654215|ref|YP_001274420.1| TetR family transcriptional regulator [Roseiflexus sp. RS-1]
fake_2M_genome_002295	gi|414085012|ref|YP_006993723.1|	49.5	416	205	3	4	414	11	426	1e-105	386.7	gi|414085012|ref|YP_006993723.1| permease family protein [Carnobacterium maltaromaticum LMA28]
fake_2M_genome_002296	gi|20807810|ref|NP_622981.1|	35.5	341	182	13	20	356	41	347	3.2e-39	165.6	gi|20807810|ref|NP_622981.1| site-specific tyrosine recombinase XerC [Thermoanaerobacter tengcongensis MB4]
fake_2M_genome_002297	gi|212639337|ref|YP_002315857.1|	70	203	60	1	3	205	11	212	2.1e-75	285	gi|212639337|ref|YP_002315857.1| SOS-response transcriptional repressor [Anoxybacillus flavithermus WK1]
fake_2M_genome_002298	gi|386714547|ref|YP_006180870.1|	63.5	397	142	2	1	397	1	394	4.3e-146	520.8	gi|386714547|ref|YP_006180870.1| aspartate aminotransferase [Halobacillus halophilus DSM 2266]
fake_2M_genome_002299	gi|337748255|ref|YP_004642417.1|	65.5	397	137	0	1	397	1	397	1e-147	526.2	gi|337748255|ref|YP_004642417.1| AckA protein [Paenibacillus mucilaginosus KNP414]
fake_2M_genome_002300	gi|337748256|ref|YP_004642418.1|	56.1	285	124	1	7	290	6	290	2.8e-89	331.6	gi|337748256|ref|YP_004642418.1| 3-hydroxybutyryl-CoA dehydrogenase [Paenibacillus mucilaginosus KNP414]
fake_2M_genome_002301	gi|226312101|ref|YP_002771995.1|	59.9	494	192	2	4	491	3	496	1.4e-162	575.9	gi|226312101|ref|YP_002771995.1| ATP-dependent zinc metallopeptidase [Brevibacillus brevis NBRC 100599]
fake_2M_genome_002305	gi|226312096|ref|YP_002771990.1|	61.6	430	165	0	2	431	3	432	8.6e-156	553.1	gi|226312096|ref|YP_002771990.1| hypothetical protein BBR47_25090 [Brevibacillus brevis NBRC 100599]
fake_2M_genome_002306	gi|226313246|ref|YP_002773140.1|	52.4	296	139	2	2	296	4	298	6.7e-83	310.5	gi|226313246|ref|YP_002773140.1| hypothetical protein BBR47_36590 [Brevibacillus brevis NBRC 100599]
fake_2M_genome_002309	gi|296133061|ref|YP_003640308.1|	53.4	313	146	0	1	313	1	313	6.1e-103	377.1	gi|296133061|ref|YP_003640308.1| ATP dependent DNA ligase [Thermincola potens JR]
fake_2M_genome_002310	gi|375009333|ref|YP_004982966.1|	62.2	241	90	1	2	242	3	242	1.1e-78	296.2	gi|375009333|ref|YP_004982966.1| glucosamine-6-phosphate deaminase [Geobacillus thermoleovorans CCB_US3_UF5]
fake_2M_genome_002311	gi|375009334|ref|YP_004982967.1|	57.2	390	166	1	6	394	4	393	3.8e-126	454.5	gi|375009334|ref|YP_004982967.1| N-acetylglucosamine-6-phosphate deacetylase [Geobacillus thermoleovorans CCB_US3_UF5]
fake_2M_genome_002312	gi|16081100|ref|NP_391928.1|	51.4	383	181	2	12	393	14	392	2.5e-101	372.1	gi|16081100|ref|NP_391928.1| transporter [Bacillus subtilis subsp. subtilis str. 168]
fake_2M_genome_002313	gi|167630662|ref|YP_001681161.1|	53.5	432	200	1	4	434	2	433	6.1e-125	450.7	gi|167630662|ref|YP_001681161.1| amino acid abc transporter permease [Heliobacterium modesticaldum Ice1]
fake_2M_genome_002314	gi|509153878|ref|YP_008074119.1|	55.1	127	56	1	1	127	3	128	1.1e-33	146	gi|509153878|ref|YP_008074119.1| hypothetical protein K210_07985 [Erysipelothrix rhusiopathiae SY1027]
fake_2M_genome_002315	gi|352685421|ref|YP_004897406.1|	69.8	341	103	0	7	347	1	341	4.5e-139	497.3	gi|352685421|ref|YP_004897406.1| ribonucleoside-diphosphate reductase [Acidaminococcus intestini RyC-MR95]
fake_2M_genome_002316	gi|337751076|ref|YP_004645238.1|	67.1	723	235	3	15	736	21	741	5.5e-296	1019.6	gi|337751076|ref|YP_004645238.1| protein NrdA [Paenibacillus mucilaginosus KNP414]
fake_2M_genome_002317	gi|20808410|ref|NP_623581.1|	36.6	123	63	4	35	150	57	171	5.7e-12	73.9	gi|20808410|ref|NP_623581.1| hypothetical protein TTE2007 [Thermoanaerobacter tengcongensis MB4]
fake_2M_genome_002319	gi|430751629|ref|YP_007214537.1|	79.8	312	62	1	5	315	7	318	6.5e-145	516.5	gi|430751629|ref|YP_007214537.1| thioredoxin-disulfide reductase [Thermobacillus composti KWC4]
fake_2M_genome_002320	gi|427735433|ref|YP_007054977.1|	33.2	202	131	2	1	201	1	199	1.2e-30	136.3	gi|427735433|ref|YP_007054977.1| polyketide biosynthesis dithiol-disulfide isomerase [Rivularia sp. PCC 7116]
fake_2M_genome_002321	gi|83590579|ref|YP_430588.1|	65.7	236	81	0	3	238	4	239	3.1e-86	321.2	gi|83590579|ref|YP_430588.1| ribosomal small subunit pseudouridine synthase A [Moorella thermoacetica ATCC 39073]
fake_2M_genome_002322	gi|295697557|ref|YP_003590795.1|	65.3	444	151	1	10	450	5	448	7.9e-168	593.2	gi|295697557|ref|YP_003590795.1| amino acid permease-associated protein [Kyrpidia tusciae DSM 2912]
fake_2M_genome_002325	gi|332981017|ref|YP_004462458.1|	30	293	172	7	61	328	61	345	1.3e-31	140.2	gi|332981017|ref|YP_004462458.1| peptidase M1 membrane alanine aminopeptidase [Mahella australiensis 50-1 BON]
fake_2M_genome_002326	gi|108803793|ref|YP_643730.1|	54.6	416	179	4	8	414	1	415	1.5e-120	436	gi|108803793|ref|YP_643730.1| hypothetical protein Rxyl_0951 [Rubrobacter xylanophilus DSM 9941]
